GEOID,STATEFP,STATE,COUNTYFP,COUNTY,TOT_POP22,NHSP_POP22,HSP_POP22,WHT_NHSP22,BLK_NHSP22,AIA_NHSP22,ASN_NHSP22,HPI_NHSP22,OTH_NHSP22
450630205092,45, South Carolina,63, Lexington County,1477,1371,106,1197,155,0,0,0,0
450630205093,45, South Carolina,63, Lexington County,718,559,159,203,232,0,102,0,0
450630205094,45, South Carolina,63, Lexington County,452,442,10,170,254,0,0,0,0
450630205101,45, South Carolina,63, Lexington County,1042,1042,0,523,515,0,0,0,0
450630205102,45, South Carolina,63, Lexington County,1163,1163,0,888,174,6,77,0,0
450630205103,45, South Carolina,63, Lexington County,930,930,0,125,781,0,0,0,0
450630205104,45, South Carolina,63, Lexington County,1388,1388,0,658,701,0,7,0,0
450630205111,45, South Carolina,63, Lexington County,1106,1096,10,647,290,0,97,0,0
450630205112,45, South Carolina,63, Lexington County,1013,968,45,420,368,15,24,0,0
450630205113,45, South Carolina,63, Lexington County,1120,990,130,188,727,0,0,0,0
450630205121,45, South Carolina,63, Lexington County,2862,2842,20,2513,40,0,0,0,214
450630205122,45, South Carolina,63, Lexington County,1083,1083,0,1037,46,0,0,0,0
450630205131,45, South Carolina,63, Lexington County,786,786,0,622,109,0,11,0,0
450630205132,45, South Carolina,63, Lexington County,1497,1439,58,1094,170,53,0,0,0
450630205133,45, South Carolina,63, Lexington County,395,368,27,285,67,0,16,0,0
450630206011,45, South Carolina,63, Lexington County,1668,1568,100,701,784,32,0,0,0
450630206012,45, South Carolina,63, Lexington County,713,675,38,526,105,0,40,0,0
450630206013,45, South Carolina,63, Lexington County,924,745,179,737,0,3,0,0,0
450630206014,45, South Carolina,63, Lexington County,890,855,35,657,187,0,0,0,0
450630206021,45, South Carolina,63, Lexington County,1221,1044,177,899,76,0,0,0,0
450630206022,45, South Carolina,63, Lexington County,1922,1702,220,1316,199,0,57,0,0
450630206023,45, South Carolina,63, Lexington County,1056,1040,16,686,175,0,29,0,54
450630206041,45, South Carolina,63, Lexington County,895,895,0,855,28,0,0,0,0
450630206042,45, South Carolina,63, Lexington County,1615,1572,43,1092,374,0,19,0,0
450630206043,45, South Carolina,63, Lexington County,807,699,108,284,401,0,0,0,14
450630206051,45, South Carolina,63, Lexington County,1237,1093,144,796,267,0,20,0,6
450630206052,45, South Carolina,63, Lexington County,1517,1350,167,859,269,0,142,0,3
450630207031,45, South Carolina,63, Lexington County,994,983,11,683,154,21,12,0,11
450630207032,45, South Carolina,63, Lexington County,1688,1509,179,1218,222,0,26,0,16
450630207033,45, South Carolina,63, Lexington County,1677,1677,0,1397,267,6,0,0,0
450630207051,45, South Carolina,63, Lexington County,1518,1489,29,1119,280,0,0,0,0
450630207052,45, South Carolina,63, Lexington County,2373,2162,211,998,1125,7,0,0,0
450630207061,45, South Carolina,63, Lexington County,1974,1718,256,277,1406,0,5,0,0
450630207062,45, South Carolina,63, Lexington County,611,601,10,236,365,0,0,0,0
450630207071,45, South Carolina,63, Lexington County,2148,1979,169,1504,331,0,38,0,0
450630207072,45, South Carolina,63, Lexington County,2180,1867,313,1216,595,0,0,0,0
450630207081,45, South Carolina,63, Lexington County,975,958,17,828,130,0,0,0,0
450630207082,45, South Carolina,63, Lexington County,1189,1175,14,845,305,25,0,0,0
450630208011,45, South Carolina,63, Lexington County,1137,1118,19,952,114,6,9,0,0
450630208021,45, South Carolina,63, Lexington County,1874,1747,127,1447,221,5,0,0,0
450630208022,45, South Carolina,63, Lexington County,666,638,28,295,311,0,0,0,0
450630208031,45, South Carolina,63, Lexington County,1540,1404,136,1162,194,0,0,0,0
450630208032,45, South Carolina,63, Lexington County,1345,1101,244,737,354,0,0,0,0
450630208041,45, South Carolina,63, Lexington County,3169,2235,934,1895,96,35,0,0,0
450630208061,45, South Carolina,63, Lexington County,3516,2289,1227,1737,460,31,0,0,0
450630208071,45, South Carolina,63, Lexington County,2435,2203,232,1257,826,0,0,0,0
450630209041,45, South Carolina,63, Lexington County,1290,1229,61,1117,56,0,0,0,0
450630209042,45, South Carolina,63, Lexington County,1501,1330,171,1024,144,0,44,0,0
450630209051,45, South Carolina,63, Lexington County,1070,1064,6,945,32,0,0,0,0
450630209052,45, South Carolina,63, Lexington County,2634,2280,354,1882,304,0,0,0,0
450630209061,45, South Carolina,63, Lexington County,1796,1676,120,1530,0,0,0,0,0
450630209062,45, South Carolina,63, Lexington County,2308,2093,215,1976,99,0,0,0,0
450630209081,45, South Carolina,63, Lexington County,2099,1967,132,1288,451,0,56,0,0
450630209082,45, South Carolina,63, Lexington County,1663,1492,171,1230,135,0,87,0,0
450630209091,45, South Carolina,63, Lexington County,2985,2758,227,1964,209,0,0,0,0
450630209101,45, South Carolina,63, Lexington County,2323,2112,211,1996,40,16,3,0,0
450630209111,45, South Carolina,63, Lexington County,2749,2595,154,2282,44,0,7,0,0
450630209121,45, South Carolina,63, Lexington County,3310,3204,106,1735,1113,0,0,0,146
450630209131,45, South Carolina,63, Lexington County,2215,2124,91,1304,635,0,47,0,97
450630210191,45, South Carolina,63, Lexington County,2562,2489,73,1800,163,0,295,0,5
450630210201,45, South Carolina,63, Lexington County,1685,1606,79,1399,146,0,7,0,0
450630210202,45, South Carolina,63, Lexington County,2017,1911,106,1643,121,0,52,0,36
450630210210,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450630210211,45, South Carolina,63, Lexington County,2062,2027,35,2019,0,0,8,0,0
450630210231,45, South Carolina,63, Lexington County,2862,2722,140,2447,147,0,13,0,31
450630210250,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450630210251,45, South Carolina,63, Lexington County,1820,1804,16,1716,0,0,44,0,0
450630210252,45, South Carolina,63, Lexington County,2318,2283,35,2266,0,0,0,0,0
450630210281,45, South Carolina,63, Lexington County,1589,1583,6,1183,386,7,0,0,0
450630210282,45, South Carolina,63, Lexington County,3359,3216,143,2816,272,0,116,0,0
450630210291,45, South Carolina,63, Lexington County,2491,2463,28,1334,950,0,56,0,42
450630210292,45, South Carolina,63, Lexington County,1375,1270,105,1221,33,0,0,0,0
450630210301,45, South Carolina,63, Lexington County,1203,1185,18,622,314,0,76,166,0
450630210302,45, South Carolina,63, Lexington County,1663,1308,355,1242,23,0,43,0,0
450630210303,45, South Carolina,63, Lexington County,1658,1658,0,1422,102,0,0,0,0
450630210311,45, South Carolina,63, Lexington County,1233,1152,81,1105,0,0,14,0,0
450630210312,45, South Carolina,63, Lexington County,984,934,50,915,0,0,19,0,0
450630210313,45, South Carolina,63, Lexington County,1914,1881,33,1716,87,0,42,0,0
450630210321,45, South Carolina,63, Lexington County,1054,1054,0,930,0,0,0,0,124
450630210322,45, South Carolina,63, Lexington County,2757,2524,233,2176,139,0,202,0,0
450630210331,45, South Carolina,63, Lexington County,1792,1754,38,860,569,25,198,0,8
450630210332,45, South Carolina,63, Lexington County,2924,2608,316,2076,470,12,0,0,0
450630210341,45, South Carolina,63, Lexington County,557,552,5,465,78,0,0,0,0
450630210342,45, South Carolina,63, Lexington County,2009,1791,218,1483,192,0,63,0,0
450630210343,45, South Carolina,63, Lexington County,1858,1615,243,1057,491,0,26,0,0
450630210351,45, South Carolina,63, Lexington County,3055,2977,78,2625,174,0,40,0,0
450630210361,45, South Carolina,63, Lexington County,1061,1061,0,861,155,14,0,0,0
450630210362,45, South Carolina,63, Lexington County,3530,3245,285,2480,505,9,145,0,76
450630210371,45, South Carolina,63, Lexington County,3868,3672,196,2522,968,0,101,0,0
450630210381,45, South Carolina,63, Lexington County,4143,4045,98,2635,309,0,951,0,0
450630210391,45, South Carolina,63, Lexington County,3745,3727,18,3338,0,0,258,0,53
450630210401,45, South Carolina,63, Lexington County,7036,6540,496,5895,296,0,189,0,0
450630210411,45, South Carolina,63, Lexington County,2294,2126,168,1609,392,0,63,0,0
450630210421,45, South Carolina,63, Lexington County,3120,3047,73,2377,439,0,5,0,0
450630210431,45, South Carolina,63, Lexington County,2507,2487,20,1475,841,0,138,0,0
450630210441,45, South Carolina,63, Lexington County,1453,1313,140,1000,313,0,0,0,0
450630210442,45, South Carolina,63, Lexington County,945,932,13,897,35,0,0,0,0
450630210451,45, South Carolina,63, Lexington County,3693,3642,51,2983,305,0,51,0,0
450630210461,45, South Carolina,63, Lexington County,2547,2335,212,2162,129,0,14,0,0
450630210471,45, South Carolina,63, Lexington County,3485,3311,174,3311,0,0,0,0,0
450630210481,45, South Carolina,63, Lexington County,2412,2341,71,2131,122,0,27,0,0
450630210491,45, South Carolina,63, Lexington County,2447,2395,52,2049,186,0,96,0,14
450630210501,45, South Carolina,63, Lexington County,2478,2286,192,1972,200,0,42,0,0
450630210511,45, South Carolina,63, Lexington County,2056,1942,114,1456,454,0,6,0,0
450630210521,45, South Carolina,63, Lexington County,1876,1678,198,1410,251,0,9,0,8
450630210522,45, South Carolina,63, Lexington County,1231,1171,60,1131,2,0,0,0,14
450630211061,45, South Carolina,63, Lexington County,926,926,0,862,41,17,6,0,0
450630211062,45, South Carolina,63, Lexington County,997,957,40,659,288,0,10,0,0
450630211063,45, South Carolina,63, Lexington County,724,705,19,609,88,0,8,0,0
450630211064,45, South Carolina,63, Lexington County,1389,1389,0,1168,136,50,0,0,0
450630211091,45, South Carolina,63, Lexington County,1889,1737,152,1270,270,0,25,0,14
450630211092,45, South Carolina,63, Lexington County,1251,1251,0,856,342,0,53,0,0
450630211101,45, South Carolina,63, Lexington County,1165,1165,0,943,174,0,10,0,0
450630211102,45, South Carolina,63, Lexington County,1498,1439,59,827,465,0,96,0,0
450630211111,45, South Carolina,63, Lexington County,995,911,84,573,239,0,70,0,13
450630211112,45, South Carolina,63, Lexington County,700,688,12,679,9,0,0,0,0
450630211113,45, South Carolina,63, Lexington County,509,484,25,185,299,0,0,0,0
450630211121,45, South Carolina,63, Lexington County,1167,1122,45,953,118,4,10,0,0
450630211122,45, South Carolina,63, Lexington County,1329,1303,26,817,366,5,83,0,16
450630211131,45, South Carolina,63, Lexington County,995,981,14,805,154,0,0,0,0
450630211132,45, South Carolina,63, Lexington County,2316,2233,83,1094,1031,0,47,0,0
450630211140,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450630211141,45, South Carolina,63, Lexington County,1605,1553,52,1337,148,7,9,0,0
450630211142,45, South Carolina,63, Lexington County,2036,1981,55,1503,364,0,39,0,29
450630211150,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450630211151,45, South Carolina,63, Lexington County,1701,1576,125,1252,231,0,20,0,0
450630211152,45, South Carolina,63, Lexington County,734,718,16,718,0,0,0,0,0
450630211161,45, South Carolina,63, Lexington County,739,739,0,255,459,0,16,0,9
450630211162,45, South Carolina,63, Lexington County,1231,1116,115,909,148,14,28,0,0
450630211163,45, South Carolina,63, Lexington County,802,797,5,628,133,0,17,0,0
450630212041,45, South Carolina,63, Lexington County,2183,2135,48,1905,156,0,27,0,3
450630212042,45, South Carolina,63, Lexington County,2107,2067,40,1991,34,0,0,0,0
450630212050,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450630212051,45, South Carolina,63, Lexington County,1418,1380,38,1338,0,0,23,0,19
450630212052,45, South Carolina,63, Lexington County,1675,1581,94,1570,0,0,0,0,0
450630212060,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450630212061,45, South Carolina,63, Lexington County,2311,2245,66,1979,133,16,16,0,46
450630212062,45, South Carolina,63, Lexington County,744,729,15,559,170,0,0,0,0
450630212070,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450630212071,45, South Carolina,63, Lexington County,2934,2728,206,2642,48,0,38,0,0
450630212080,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450630212081,45, South Carolina,63, Lexington County,2610,2514,96,2140,156,0,32,0,0
450630212082,45, South Carolina,63, Lexington County,1674,1674,0,1624,0,0,0,0,0
450630213030,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450630213031,45, South Carolina,63, Lexington County,1219,1219,0,847,363,0,0,0,0
450630213032,45, South Carolina,63, Lexington County,1345,1325,20,1264,0,0,0,0,0
450630213033,45, South Carolina,63, Lexington County,1805,1714,91,1698,0,0,0,0,0
450630213051,45, South Carolina,63, Lexington County,3023,2805,218,2271,404,0,0,0,0
450630213061,45, South Carolina,63, Lexington County,2483,2257,226,2169,74,0,8,0,0
450630213062,45, South Carolina,63, Lexington County,1203,1091,112,869,72,2,0,0,0
450630213071,45, South Carolina,63, Lexington County,1805,1700,105,1589,16,14,0,0,0
450630213091,45, South Carolina,63, Lexington County,1965,1896,69,1784,0,0,0,11,0
450630213101,45, South Carolina,63, Lexington County,2689,2397,292,2360,16,0,13,0,0
450630213111,45, South Carolina,63, Lexington County,2928,2675,253,2556,20,5,0,0,0
450630213121,45, South Carolina,63, Lexington County,1880,1675,205,1533,108,11,0,0,0
450630214021,45, South Carolina,63, Lexington County,1377,1242,135,565,497,0,0,0,0
450630214022,45, South Carolina,63, Lexington County,885,741,144,481,216,14,14,0,0
450630214023,45, South Carolina,63, Lexington County,707,700,7,414,246,7,0,0,0
450630214024,45, South Carolina,63, Lexington County,598,598,0,354,244,0,0,0,0
450630214031,45, South Carolina,63, Lexington County,1385,1259,126,915,344,0,0,0,0
450630214032,45, South Carolina,63, Lexington County,961,646,315,568,63,0,0,0,0
450630214041,45, South Carolina,63, Lexington County,1616,1408,208,1211,19,0,0,0,166
450630214042,45, South Carolina,63, Lexington County,1738,1738,0,817,921,0,0,0,0
450639801001,45, South Carolina,63, Lexington County,0,0,0,0,0,0,0,0,0
450559701001,45, South Carolina,55, Kershaw County,1981,1970,11,1056,823,6,0,0,0
450559701002,45, South Carolina,55, Kershaw County,776,733,43,531,191,5,0,0,0
450559702001,45, South Carolina,55, Kershaw County,1643,1643,0,1305,254,0,0,0,0
450559702002,45, South Carolina,55, Kershaw County,979,979,0,979,0,0,0,0,0
450559703001,45, South Carolina,55, Kershaw County,568,540,28,540,0,0,0,0,0
450559703002,45, South Carolina,55, Kershaw County,636,636,0,372,264,0,0,0,0
450559703003,45, South Carolina,55, Kershaw County,970,970,0,892,78,0,0,0,0
450559704011,45, South Carolina,55, Kershaw County,1173,1173,0,1021,99,0,46,0,0
450559704012,45, South Carolina,55, Kershaw County,1201,1153,48,1116,29,0,8,0,0
450559704013,45, South Carolina,55, Kershaw County,1536,1467,69,1251,87,0,0,0,0
450559704014,45, South Carolina,55, Kershaw County,982,968,14,759,147,0,14,0,0
450559704021,45, South Carolina,55, Kershaw County,942,942,0,922,14,0,0,0,0
450559704022,45, South Carolina,55, Kershaw County,1780,1780,0,1115,611,0,0,0,0
450559704031,45, South Carolina,55, Kershaw County,2041,1977,64,1450,452,0,0,0,0
450559705001,45, South Carolina,55, Kershaw County,850,850,0,369,471,0,0,0,0
450559705002,45, South Carolina,55, Kershaw County,1918,1712,206,1545,167,0,0,0,0
450559705003,45, South Carolina,55, Kershaw County,887,887,0,565,313,0,0,0,0
450559705004,45, South Carolina,55, Kershaw County,656,655,1,486,169,0,0,0,0
450559705005,45, South Carolina,55, Kershaw County,1345,1188,157,540,588,0,0,0,15
450559706011,45, South Carolina,55, Kershaw County,926,926,0,836,90,0,0,0,0
450559706012,45, South Carolina,55, Kershaw County,742,742,0,642,14,16,31,0,0
450559706013,45, South Carolina,55, Kershaw County,1736,1736,0,1103,538,0,38,0,6
450559706014,45, South Carolina,55, Kershaw County,633,633,0,455,38,0,0,0,0
450559706031,45, South Carolina,55, Kershaw County,1419,1304,115,406,531,0,0,0,0
450559706032,45, South Carolina,55, Kershaw County,1747,1747,0,1011,687,0,0,0,0
450559706033,45, South Carolina,55, Kershaw County,1109,1109,0,1008,87,0,0,0,0
450559706041,45, South Carolina,55, Kershaw County,901,901,0,850,30,0,0,0,0
450559706042,45, South Carolina,55, Kershaw County,1810,1810,0,1160,312,4,0,0,0
450559707001,45, South Carolina,55, Kershaw County,718,718,0,467,204,0,0,0,0
450559707002,45, South Carolina,55, Kershaw County,1013,1013,0,452,552,0,0,0,9
450559708001,45, South Carolina,55, Kershaw County,806,806,0,575,205,0,0,0,0
450559708002,45, South Carolina,55, Kershaw County,549,549,0,53,408,0,0,88,0
450559708003,45, South Carolina,55, Kershaw County,1496,1496,0,989,507,0,0,0,0
450559708004,45, South Carolina,55, Kershaw County,987,987,0,120,814,0,0,0,0
450559708005,45, South Carolina,55, Kershaw County,2359,1884,475,1431,369,0,52,0,0
450559709021,45, South Carolina,55, Kershaw County,2441,1833,608,1530,235,0,0,0,0
450559709022,45, South Carolina,55, Kershaw County,661,613,48,540,67,0,0,0,0
450559709051,45, South Carolina,55, Kershaw County,1860,1763,97,1409,342,0,12,0,0
450559709052,45, South Carolina,55, Kershaw County,1038,915,123,711,204,0,0,0,0
450559709061,45, South Carolina,55, Kershaw County,1780,1668,112,1364,229,0,0,0,0
450559709062,45, South Carolina,55, Kershaw County,1883,1853,30,1290,563,0,0,0,0
450559709071,45, South Carolina,55, Kershaw County,2047,1963,84,1452,455,2,11,0,0
450559709072,45, South Carolina,55, Kershaw County,2487,2487,0,1741,639,0,32,0,0
450559709073,45, South Carolina,55, Kershaw County,825,812,13,768,33,0,0,0,0
450559709081,45, South Carolina,55, Kershaw County,2223,2223,0,1760,353,0,0,0,0
450559709082,45, South Carolina,55, Kershaw County,1352,1328,24,721,515,0,0,0,0
450559709091,45, South Carolina,55, Kershaw County,2743,2685,58,1546,877,0,45,0,0
450559709092,45, South Carolina,55, Kershaw County,2624,1660,964,1275,363,0,5,0,0
450119701011,45, South Carolina,11, Barnwell County,402,402,0,48,354,0,0,0,0
450119701012,45, South Carolina,11, Barnwell County,1636,1628,8,856,772,0,0,0,0
450119701021,45, South Carolina,11, Barnwell County,1257,1257,0,779,382,0,0,0,0
450119701022,45, South Carolina,11, Barnwell County,803,803,0,372,426,0,0,0,0
450119701023,45, South Carolina,11, Barnwell County,1172,1064,108,774,290,0,0,0,0
450119702001,45, South Carolina,11, Barnwell County,1422,1422,0,351,1055,0,0,0,0
450119702002,45, South Carolina,11, Barnwell County,647,547,100,120,427,0,0,0,0
450119702003,45, South Carolina,11, Barnwell County,365,365,0,97,268,0,0,0,0
450119702004,45, South Carolina,11, Barnwell County,712,711,1,324,350,0,10,0,0
450119703001,45, South Carolina,11, Barnwell County,728,728,0,309,398,21,0,0,0
450119703002,45, South Carolina,11, Barnwell County,696,696,0,35,661,0,0,0,0
450119703003,45, South Carolina,11, Barnwell County,696,682,14,380,302,0,0,0,0
450119703004,45, South Carolina,11, Barnwell County,2138,2138,0,895,1071,0,0,0,80
450119704011,45, South Carolina,11, Barnwell County,1262,1242,20,1030,205,0,0,0,0
450119704012,45, South Carolina,11, Barnwell County,950,940,10,427,481,0,0,0,0
450119704021,45, South Carolina,11, Barnwell County,1049,1049,0,887,113,0,0,0,0
450119704022,45, South Carolina,11, Barnwell County,1386,1386,0,1095,207,0,45,0,20
450119705001,45, South Carolina,11, Barnwell County,1447,1227,220,422,660,0,0,0,117
450119705002,45, South Carolina,11, Barnwell County,531,506,25,110,370,0,0,0,0
450119705003,45, South Carolina,11, Barnwell County,1343,1269,74,954,296,0,0,0,0
450119801001,45, South Carolina,11, Barnwell County,11,11,0,11,0,0,0,0,0
450439201001,45, South Carolina,43, Georgetown County,1701,1701,0,884,817,0,0,0,0
450439201002,45, South Carolina,43, Georgetown County,1048,1047,1,625,410,0,0,0,0
450439201003,45, South Carolina,43, Georgetown County,1196,1196,0,875,321,0,0,0,0
450439202021,45, South Carolina,43, Georgetown County,1003,873,130,689,184,0,0,0,0
450439202022,45, South Carolina,43, Georgetown County,1070,1070,0,432,630,0,0,0,0
450439202031,45, South Carolina,43, Georgetown County,1273,1273,0,1267,6,0,0,0,0
450439202032,45, South Carolina,43, Georgetown County,501,492,9,391,101,0,0,0,0
450439202041,45, South Carolina,43, Georgetown County,1187,1187,0,227,960,0,0,0,0
450439202042,45, South Carolina,43, Georgetown County,2289,2283,6,778,1463,0,0,0,0
450439203011,45, South Carolina,43, Georgetown County,1705,1705,0,1642,63,0,0,0,0
450439203012,45, South Carolina,43, Georgetown County,933,933,0,191,742,0,0,0,0
450439203013,45, South Carolina,43, Georgetown County,1482,1482,0,324,1158,0,0,0,0
450439203014,45, South Carolina,43, Georgetown County,332,332,0,204,128,0,0,0,0
450439203021,45, South Carolina,43, Georgetown County,1173,1096,77,624,441,0,31,0,0
450439203022,45, South Carolina,43, Georgetown County,1724,1685,39,1129,532,23,0,0,0
450439204001,45, South Carolina,43, Georgetown County,1902,1902,0,828,860,66,0,0,0
450439204002,45, South Carolina,43, Georgetown County,1401,1401,0,453,948,0,0,0,0
450439205021,45, South Carolina,43, Georgetown County,1951,1751,200,1409,340,0,0,0,0
450439205022,45, South Carolina,43, Georgetown County,2766,2667,99,2591,6,0,0,0,0
450439205023,45, South Carolina,43, Georgetown County,22,22,0,22,0,0,0,0,0
450439205041,45, South Carolina,43, Georgetown County,812,812,0,812,0,0,0,0,0
450439205042,45, South Carolina,43, Georgetown County,1614,1572,42,1393,103,0,58,0,0
450439205043,45, South Carolina,43, Georgetown County,1165,1165,0,1163,2,0,0,0,0
450439205044,45, South Carolina,43, Georgetown County,1175,1129,46,1077,52,0,0,0,0
450439205061,45, South Carolina,43, Georgetown County,1836,1824,12,1797,10,0,7,0,0
450439205062,45, South Carolina,43, Georgetown County,1322,1307,15,1307,0,0,0,0,0
450439205071,45, South Carolina,43, Georgetown County,1800,1568,232,1079,472,0,0,0,0
450439205072,45, South Carolina,43, Georgetown County,834,834,0,696,138,0,0,0,0
450439205073,45, South Carolina,43, Georgetown County,1720,1720,0,1682,0,0,0,0,0
450439205081,45, South Carolina,43, Georgetown County,1276,1229,47,1135,11,0,0,0,0
450439205082,45, South Carolina,43, Georgetown County,1848,1748,100,1581,91,0,0,0,0
450439205091,45, South Carolina,43, Georgetown County,954,904,50,864,0,0,40,0,0
450439205092,45, South Carolina,43, Georgetown County,725,703,22,703,0,0,0,0,0
450439205101,45, South Carolina,43, Georgetown County,1062,899,163,899,0,0,0,0,0
450439205102,45, South Carolina,43, Georgetown County,828,781,47,695,0,0,74,0,0
450439205111,45, South Carolina,43, Georgetown County,1511,1511,0,1371,44,0,72,0,0
450439205112,45, South Carolina,43, Georgetown County,2348,2153,195,2117,21,0,0,0,0
450439206011,45, South Carolina,43, Georgetown County,1372,1372,0,502,816,10,0,0,0
450439206012,45, South Carolina,43, Georgetown County,1114,1085,29,189,805,0,0,0,0
450439206013,45, South Carolina,43, Georgetown County,821,821,0,227,593,0,0,0,0
450439206014,45, South Carolina,43, Georgetown County,435,386,49,0,386,0,0,0,0
450439206015,45, South Carolina,43, Georgetown County,456,456,0,0,456,0,0,0,0
450439206021,45, South Carolina,43, Georgetown County,377,377,0,60,317,0,0,0,0
450439206022,45, South Carolina,43, Georgetown County,953,920,33,550,370,0,0,0,0
450439207011,45, South Carolina,43, Georgetown County,1894,1858,36,1292,555,0,11,0,0
450439207021,45, South Carolina,43, Georgetown County,69,69,0,0,69,0,0,0,0
450439207022,45, South Carolina,43, Georgetown County,1746,1746,0,1271,449,0,0,0,0
450439207023,45, South Carolina,43, Georgetown County,1273,1151,122,891,256,0,0,0,0
450439208001,45, South Carolina,43, Georgetown County,746,500,246,79,421,0,0,0,0
450439208002,45, South Carolina,43, Georgetown County,1862,1862,0,533,1291,0,0,0,0
450439208003,45, South Carolina,43, Georgetown County,987,976,11,116,835,0,0,0,0
450439901000,45, South Carolina,43, Georgetown County,0,0,0,0,0,0,0,0,0
450910601021,45, South Carolina,91, York County,1530,1488,42,1087,360,0,20,0,10
450910601022,45, South Carolina,91, York County,258,258,0,210,48,0,0,0,0
450910601023,45, South Carolina,91, York County,915,789,126,583,135,0,45,0,0
450910602001,45, South Carolina,91, York County,865,865,0,347,447,0,0,0,48
450910602002,45, South Carolina,91, York County,847,658,189,442,201,0,0,0,0
450910602003,45, South Carolina,91, York County,1033,1033,0,483,534,0,0,0,0
450910602004,45, South Carolina,91, York County,927,779,148,532,247,0,0,0,0
450910603001,45, South Carolina,91, York County,863,863,0,257,545,0,0,0,0
450910603002,45, South Carolina,91, York County,1078,985,93,238,690,0,0,0,0
450910603003,45, South Carolina,91, York County,1633,1633,0,434,1094,0,11,0,50
450910604011,45, South Carolina,91, York County,1237,1214,23,152,1055,0,5,0,0
450910604012,45, South Carolina,91, York County,1040,933,107,75,848,10,0,0,0
450910604021,45, South Carolina,91, York County,636,636,0,18,610,0,0,0,0
450910604022,45, South Carolina,91, York County,2320,2270,50,614,1522,6,86,0,0
450910605011,45, South Carolina,91, York County,934,934,0,378,556,0,0,0,0
450910605012,45, South Carolina,91, York County,1186,1173,13,228,878,0,67,0,0
450910605013,45, South Carolina,91, York County,1226,1179,47,524,471,0,80,0,0
450910605021,45, South Carolina,91, York County,1400,1350,50,287,1059,0,0,4,0
450910605022,45, South Carolina,91, York County,774,774,0,0,774,0,0,0,0
450910606001,45, South Carolina,91, York County,1732,1667,65,885,689,0,5,0,0
450910607001,45, South Carolina,91, York County,1962,1952,10,1544,259,0,0,0,0
450910607002,45, South Carolina,91, York County,859,839,20,677,108,8,46,0,0
450910607003,45, South Carolina,91, York County,978,907,71,561,277,0,12,0,0
450910607004,45, South Carolina,91, York County,2018,1930,88,1487,381,0,29,0,0
450910608021,45, South Carolina,91, York County,1957,1811,146,1313,339,7,35,0,97
450910608031,45, South Carolina,91, York County,1342,1037,305,419,387,0,135,0,0
450910608032,45, South Carolina,91, York County,1341,926,415,774,142,10,0,0,0
450910608033,45, South Carolina,91, York County,1096,969,127,534,435,0,0,0,0
450910608034,45, South Carolina,91, York County,1199,1137,62,906,178,0,17,0,0
450910608041,45, South Carolina,91, York County,911,889,22,614,234,21,0,0,0
450910608042,45, South Carolina,91, York County,1735,1601,134,1245,256,0,0,0,0
450910608043,45, South Carolina,91, York County,1903,1568,335,1150,299,41,43,0,0
450910609011,45, South Carolina,91, York County,3910,3395,515,1708,1470,11,18,0,0
450910609012,45, South Carolina,91, York County,1428,1288,140,350,938,0,0,0,0
450910609013,45, South Carolina,91, York County,1657,1519,138,1333,143,0,43,0,0
450910609041,45, South Carolina,91, York County,2322,2037,285,1582,392,0,9,0,0
450910609042,45, South Carolina,91, York County,1497,1459,38,927,447,0,0,0,0
450910609043,45, South Carolina,91, York County,937,937,0,474,445,0,0,0,0
450910609044,45, South Carolina,91, York County,2173,2048,125,1537,448,0,0,0,0
450910609081,45, South Carolina,91, York County,1667,1594,73,1030,454,5,51,0,0
450910609082,45, South Carolina,91, York County,2442,2400,42,822,1557,0,0,0,0
450910609091,45, South Carolina,91, York County,2456,2363,93,2261,88,0,0,0,0
450910609092,45, South Carolina,91, York County,1746,1673,73,1008,573,0,92,0,0
450910609093,45, South Carolina,91, York County,1397,1344,53,785,443,0,0,0,0
450910609101,45, South Carolina,91, York County,1322,1305,17,1108,97,0,39,0,0
450910609102,45, South Carolina,91, York County,2740,2694,46,1936,599,3,36,0,0
450910609111,45, South Carolina,91, York County,2455,2297,158,1846,346,0,0,0,0
450910609112,45, South Carolina,91, York County,3369,2780,589,1864,502,106,126,0,0
450910609121,45, South Carolina,91, York County,1880,1819,61,1533,97,0,129,0,4
450910609131,45, South Carolina,91, York County,1645,1645,0,1330,83,0,0,0,0
450910609132,45, South Carolina,91, York County,1758,1480,278,1060,328,0,67,0,0
450910609133,45, South Carolina,91, York County,1313,1199,114,840,322,0,0,0,0
450910609134,45, South Carolina,91, York County,1419,1419,0,1272,0,0,117,0,0
450910610041,45, South Carolina,91, York County,5925,5672,253,5245,0,0,355,0,0
450910610042,45, South Carolina,91, York County,3020,2897,123,2566,195,0,27,0,33
