GEOID,STATEFP,STATE,COUNTYFP,COUNTY,MEDN_INC22,TOT_HOUS22,0_35K,35K_60K,60K-100K,100K_125K,125K_150K,150K_MORE
450830230021,45, South Carolina,83, Spartanburg County,46884.0,839,306,223,189,44,34,43
450830230022,45, South Carolina,83, Spartanburg County,90169.0,511,66,95,155,96,18,81
450830230031,45, South Carolina,83, Spartanburg County,69167.0,756,80,242,319,79,0,36
450830230032,45, South Carolina,83, Spartanburg County,54951.0,637,181,139,100,51,21,145
450830230041,45, South Carolina,83, Spartanburg County,63769.0,1422,337,221,477,45,203,139
450830230042,45, South Carolina,83, Spartanburg County,90849.0,1478,166,315,432,283,171,111
450830231011,45, South Carolina,83, Spartanburg County,45500.0,540,204,227,99,0,8,2
450830231012,45, South Carolina,83, Spartanburg County,55000.0,660,167,186,220,69,0,18
450830231013,45, South Carolina,83, Spartanburg County,,252,68,66,59,44,0,15
450830231014,45, South Carolina,83, Spartanburg County,60000.0,602,193,108,235,6,29,31
450830231031,45, South Carolina,83, Spartanburg County,54386.0,652,84,292,181,20,0,75
450830231041,45, South Carolina,83, Spartanburg County,33873.0,307,190,30,69,0,14,4
450830231042,45, South Carolina,83, Spartanburg County,52284.0,725,208,209,214,71,23,0
450830231043,45, South Carolina,83, Spartanburg County,44353.0,510,204,205,87,12,0,2
450830232011,45, South Carolina,83, Spartanburg County,67604.0,589,173,83,164,53,17,99
450830232012,45, South Carolina,83, Spartanburg County,86458.0,332,76,25,87,11,91,42
450830232013,45, South Carolina,83, Spartanburg County,59936.0,561,113,169,95,75,19,90
450830232021,45, South Carolina,83, Spartanburg County,30870.0,380,205,72,94,9,0,0
450830232022,45, South Carolina,83, Spartanburg County,67981.0,445,78,72,200,0,51,44
450830232023,45, South Carolina,83, Spartanburg County,69044.0,448,99,59,166,35,18,71
450830232024,45, South Carolina,83, Spartanburg County,91667.0,644,64,78,217,165,33,87
450830233011,45, South Carolina,83, Spartanburg County,65000.0,930,210,209,261,138,74,38
450830233021,45, South Carolina,83, Spartanburg County,35839.0,863,406,244,78,35,85,15
450830233022,45, South Carolina,83, Spartanburg County,36994.0,393,163,155,70,5,0,0
450830233023,45, South Carolina,83, Spartanburg County,44801.0,255,81,70,92,0,0,12
450830233024,45, South Carolina,83, Spartanburg County,,541,292,26,172,25,17,9
450830234011,45, South Carolina,83, Spartanburg County,70508.0,465,113,77,115,50,22,88
450830234012,45, South Carolina,83, Spartanburg County,67083.0,426,86,78,138,35,33,56
450830234021,45, South Carolina,83, Spartanburg County,118333.0,872,68,112,130,161,61,340
450830234022,45, South Carolina,83, Spartanburg County,61418.0,755,121,227,221,97,55,34
450830234051,45, South Carolina,83, Spartanburg County,78875.0,646,52,95,332,115,20,32
450830234052,45, South Carolina,83, Spartanburg County,151027.0,1159,45,79,227,161,56,591
450830234053,45, South Carolina,83, Spartanburg County,95111.0,1044,260,140,165,169,38,272
450830234061,45, South Carolina,83, Spartanburg County,118958.0,418,41,34,89,72,74,108
450830234062,45, South Carolina,83, Spartanburg County,117969.0,1121,62,30,394,146,136,353
450830234063,45, South Carolina,83, Spartanburg County,58295.0,225,25,110,82,8,0,0
450830234071,45, South Carolina,83, Spartanburg County,49719.0,291,61,107,34,12,54,23
450830234072,45, South Carolina,83, Spartanburg County,89493.0,1183,236,189,299,164,147,148
450830234081,45, South Carolina,83, Spartanburg County,84630.0,1110,130,261,265,53,64,337
450830234082,45, South Carolina,83, Spartanburg County,120026.0,1086,110,169,211,172,83,341
450830234091,45, South Carolina,83, Spartanburg County,90833.0,484,59,51,148,60,95,71
450830234092,45, South Carolina,83, Spartanburg County,84020.0,685,82,165,193,72,44,129
450830235001,45, South Carolina,83, Spartanburg County,51981.0,518,74,196,156,80,0,12
450830235002,45, South Carolina,83, Spartanburg County,96964.0,588,94,68,135,171,44,76
450830235003,45, South Carolina,83, Spartanburg County,88354.0,764,118,132,252,113,0,149
450830235004,45, South Carolina,83, Spartanburg County,114250.0,327,98,32,16,25,35,121
450830236011,45, South Carolina,83, Spartanburg County,66339.0,439,55,87,228,23,17,29
450830236021,45, South Carolina,83, Spartanburg County,71444.0,780,219,71,461,16,13,0
450830236022,45, South Carolina,83, Spartanburg County,45313.0,280,63,146,55,16,0,0
450830236023,45, South Carolina,83, Spartanburg County,72424.0,384,54,46,131,78,61,14
450830236024,45, South Carolina,83, Spartanburg County,75621.0,739,137,107,472,0,23,0
450830237001,45, South Carolina,83, Spartanburg County,49329.0,990,407,131,233,73,100,46
450830237002,45, South Carolina,83, Spartanburg County,70774.0,365,65,60,122,35,19,64
450830237003,45, South Carolina,83, Spartanburg County,51307.0,513,223,50,176,16,34,14
450830238031,45, South Carolina,83, Spartanburg County,75545.0,623,159,144,91,85,75,69
450830238032,45, South Carolina,83, Spartanburg County,77578.0,268,52,68,92,17,0,39
450830238041,45, South Carolina,83, Spartanburg County,80313.0,1053,138,339,144,206,68,158
450830238042,45, South Carolina,83, Spartanburg County,85341.0,310,22,103,99,7,15,64
450830238051,45, South Carolina,83, Spartanburg County,,485,92,88,81,22,0,202
450830238052,45, South Carolina,83, Spartanburg County,88000.0,578,54,98,186,52,67,121
450830238061,45, South Carolina,83, Spartanburg County,42049.0,627,258,163,89,27,31,59
450830239011,45, South Carolina,83, Spartanburg County,72885.0,640,86,176,230,75,33,40
450830239021,45, South Carolina,83, Spartanburg County,57049.0,229,37,103,36,39,0,14
450830239022,45, South Carolina,83, Spartanburg County,52039.0,744,191,247,191,38,52,25
450830239023,45, South Carolina,83, Spartanburg County,46458.0,483,209,61,176,8,0,29
450179501001,45, South Carolina,17, Calhoun County,63750.0,572,236,50,119,46,55,66
450179501002,45, South Carolina,17, Calhoun County,63788.0,612,140,132,128,134,0,78
450179501003,45, South Carolina,17, Calhoun County,88714.0,668,125,119,119,111,152,42
450179501004,45, South Carolina,17, Calhoun County,90741.0,322,83,50,47,36,0,106
450179502011,45, South Carolina,17, Calhoun County,52989.0,986,447,87,287,42,61,62
450179502021,45, South Carolina,17, Calhoun County,55256.0,508,165,159,104,4,8,68
450179502022,45, South Carolina,17, Calhoun County,31962.0,518,293,130,90,0,5,0
450179502023,45, South Carolina,17, Calhoun County,,394,186,36,87,36,0,49
450179504001,45, South Carolina,17, Calhoun County,49020.0,311,124,58,101,0,0,28
450179504002,45, South Carolina,17, Calhoun County,57634.0,462,173,111,119,21,9,29
450179504003,45, South Carolina,17, Calhoun County,63068.0,317,100,56,89,41,16,15
450179504004,45, South Carolina,17, Calhoun County,59601.0,281,61,87,57,24,24,28
450379702011,45, South Carolina,37, Edgefield County,34375.0,353,178,54,49,32,20,20
450379702012,45, South Carolina,37, Edgefield County,92647.0,418,80,85,134,51,19,49
450379702031,45, South Carolina,37, Edgefield County,64773.0,570,91,178,185,38,29,49
450379702032,45, South Carolina,37, Edgefield County,,552,205,63,39,160,25,60
450379702041,45, South Carolina,37, Edgefield County,41477.0,185,77,37,49,12,0,10
450379702042,45, South Carolina,37, Edgefield County,29479.0,448,270,39,77,31,0,31
450379702043,45, South Carolina,37, Edgefield County,17841.0,287,214,22,32,13,0,6
450379702044,45, South Carolina,37, Edgefield County,,87,41,3,5,14,11,13
450379703001,45, South Carolina,37, Edgefield County,27037.0,482,264,107,52,40,10,9
450379703002,45, South Carolina,37, Edgefield County,95263.0,496,113,44,166,42,16,115
450379703003,45, South Carolina,37, Edgefield County,27574.0,590,367,86,62,44,0,31
450379703004,45, South Carolina,37, Edgefield County,60148.0,346,107,59,180,0,0,0
450379704001,45, South Carolina,37, Edgefield County,29875.0,459,247,64,17,27,73,31
450379704002,45, South Carolina,37, Edgefield County,40438.0,218,99,58,54,1,4,2
450379704003,45, South Carolina,37, Edgefield County,105391.0,373,48,18,95,65,11,136
450379705011,45, South Carolina,37, Edgefield County,98750.0,473,162,23,64,35,69,120
450379705012,45, South Carolina,37, Edgefield County,,435,223,48,108,0,16,40
450379705013,45, South Carolina,37, Edgefield County,69526.0,543,148,100,117,9,93,76
450379705021,45, South Carolina,37, Edgefield County,84650.0,857,84,265,185,14,107,202
450379705022,45, South Carolina,37, Edgefield County,84063.0,998,155,145,290,109,15,284
450379705023,45, South Carolina,37, Edgefield County,94390.0,233,15,13,99,26,0,80
450899701001,45, South Carolina,89, Williamsburg County,34821.0,373,187,59,84,19,0,24
450899701002,45, South Carolina,89, Williamsburg County,57143.0,198,71,29,69,6,10,13
450899701003,45, South Carolina,89, Williamsburg County,65511.0,273,76,46,109,9,19,14
450899702001,45, South Carolina,89, Williamsburg County,47667.0,228,87,81,52,8,0,0
450899702002,45, South Carolina,89, Williamsburg County,30000.0,214,127,47,33,3,0,4
450899703001,45, South Carolina,89, Williamsburg County,43704.0,268,121,63,45,17,14,8
450899703002,45, South Carolina,89, Williamsburg County,49318.0,420,94,150,161,7,6,2
450899703003,45, South Carolina,89, Williamsburg County,29091.0,374,232,39,43,2,51,7
450899703004,45, South Carolina,89, Williamsburg County,28333.0,354,214,32,35,29,37,7
450899703005,45, South Carolina,89, Williamsburg County,29312.0,447,248,92,78,7,22,0
450899704001,45, South Carolina,89, Williamsburg County,46667.0,238,63,110,65,0,0,0
450899704002,45, South Carolina,89, Williamsburg County,22156.0,263,160,24,30,9,8,32
450899704003,45, South Carolina,89, Williamsburg County,38671.0,503,222,196,34,21,0,30
450899705011,45, South Carolina,89, Williamsburg County,25223.0,227,172,46,5,0,0,4
450899705012,45, South Carolina,89, Williamsburg County,41987.0,328,133,81,64,45,5,0
450899705013,45, South Carolina,89, Williamsburg County,27721.0,391,219,123,20,5,9,15
450899705014,45, South Carolina,89, Williamsburg County,41782.0,407,131,103,92,29,0,52
450899705021,45, South Carolina,89, Williamsburg County,55350.0,311,84,101,102,23,1,0
450899705022,45, South Carolina,89, Williamsburg County,75813.0,343,45,73,212,0,13,0
450899705023,45, South Carolina,89, Williamsburg County,,225,103,37,14,71,0,0
450899705024,45, South Carolina,89, Williamsburg County,17664.0,712,545,45,122,0,0,0
450899706011,45, South Carolina,89, Williamsburg County,60234.0,535,89,177,124,17,17,111
450899706012,45, South Carolina,89, Williamsburg County,,329,158,37,114,0,8,12
450899706013,45, South Carolina,89, Williamsburg County,,226,89,28,53,7,0,49
450899706021,45, South Carolina,89, Williamsburg County,61250.0,164,47,33,37,0,17,30
450899706022,45, South Carolina,89, Williamsburg County,36677.0,765,355,170,114,98,0,28
450899707001,45, South Carolina,89, Williamsburg County,57604.0,305,129,35,116,11,12,2
450899707002,45, South Carolina,89, Williamsburg County,52059.0,264,49,86,58,47,0,24
450899707003,45, South Carolina,89, Williamsburg County,41985.0,421,186,77,114,36,4,4
450899708011,45, South Carolina,89, Williamsburg County,38403.0,433,194,108,97,4,0,30
450899708012,45, South Carolina,89, Williamsburg County,41250.0,365,134,102,111,9,8,1
450899708013,45, South Carolina,89, Williamsburg County,25208.0,294,182,73,7,15,15,2
450899708021,45, South Carolina,89, Williamsburg County,,0,0,0,0,0,0,0
450899709001,45, South Carolina,89, Williamsburg County,45826.0,301,125,65,50,0,39,22
450899709002,45, South Carolina,89, Williamsburg County,48929.0,500,209,85,121,21,31,33
450230201001,45, South Carolina,23, Chester County,33594.0,352,194,76,58,3,21,0
450230201002,45, South Carolina,23, Chester County,37799.0,559,266,183,68,35,0,7
450230202001,45, South Carolina,23, Chester County,60469.0,382,167,18,197,0,0,0
450230202002,45, South Carolina,23, Chester County,,320,170,23,96,0,15,16
450230202003,45, South Carolina,23, Chester County,31908.0,217,113,70,11,5,18,0
450230202004,45, South Carolina,23, Chester County,59844.0,331,78,88,157,8,0,0
450230203001,45, South Carolina,23, Chester County,43029.0,498,203,148,57,22,23,45
450230203002,45, South Carolina,23, Chester County,57668.0,153,71,82,0,0,0,0
450230203003,45, South Carolina,23, Chester County,23079.0,283,198,45,23,0,9,8
450230203004,45, South Carolina,23, Chester County,52738.0,350,102,92,140,9,0,7
450230204001,45, South Carolina,23, Chester County,72188.0,514,81,92,179,26,20,116
450230204002,45, South Carolina,23, Chester County,58441.0,449,93,182,76,9,57,32
450230205001,45, South Carolina,23, Chester County,44792.0,275,61,132,61,9,0,12
450230205002,45, South Carolina,23, Chester County,75492.0,463,96,48,133,77,42,67
450230205003,45, South Carolina,23, Chester County,60417.0,473,143,92,60,108,47,23
450230206011,45, South Carolina,23, Chester County,55733.0,529,158,168,114,16,27,46
450230206012,45, South Carolina,23, Chester County,,350,174,43,74,15,17,27
450230206013,45, South Carolina,23, Chester County,56563.0,241,61,73,84,5,13,5
450230206021,45, South Carolina,23, Chester County,54071.0,881,350,168,185,102,44,32
450230206022,45, South Carolina,23, Chester County,48500.0,700,178,220,199,30,52,21
450230207001,45, South Carolina,23, Chester County,55795.0,381,57,156,49,37,26,56
450230207002,45, South Carolina,23, Chester County,50375.0,405,176,44,102,13,16,54
450230208001,45, South Carolina,23, Chester County,45323.0,606,194,202,53,57,7,93
450230208002,45, South Carolina,23, Chester County,58478.0,538,110,173,207,34,0,14
450230208003,45, South Carolina,23, Chester County,50758.0,944,304,209,287,97,6,41
450230209001,45, South Carolina,23, Chester County,57109.0,409,133,74,72,54,16,60
450230209002,45, South Carolina,23, Chester County,43875.0,467,204,115,111,17,6,14
450230210001,45, South Carolina,23, Chester County,44063.0,461,219,64,101,33,0,44
450230210002,45, South Carolina,23, Chester County,,250,159,19,57,11,4,0
450230210003,45, South Carolina,23, Chester County,53068.0,109,35,28,22,24,0,0
450630201001,45, South Carolina,63, Lexington County,56908.0,971,300,209,340,69,4,49
450630201002,45, South Carolina,63, Lexington County,,217,154,25,24,14,0,0
450630202011,45, South Carolina,63, Lexington County,95703.0,683,140,82,167,67,166,61
450630202012,45, South Carolina,63, Lexington County,62404.0,669,183,139,181,75,23,68
450630202021,45, South Carolina,63, Lexington County,34917.0,715,358,103,200,34,16,4
450630202022,45, South Carolina,63, Lexington County,46538.0,500,157,168,124,21,9,21
450630203001,45, South Carolina,63, Lexington County,39656.0,1100,481,308,168,44,32,67
450630203002,45, South Carolina,63, Lexington County,55078.0,833,191,286,129,80,41,106
450630203003,45, South Carolina,63, Lexington County,24167.0,162,132,17,13,0,0,0
450630205051,45, South Carolina,63, Lexington County,48524.0,1264,498,282,272,45,92,75
450630205052,45, South Carolina,63, Lexington County,51452.0,460,131,151,99,0,32,47
450630205061,45, South Carolina,63, Lexington County,69342.0,404,54,111,89,51,67,32
450630205062,45, South Carolina,63, Lexington County,85521.0,826,78,272,118,42,40,276
450630205063,45, South Carolina,63, Lexington County,59713.0,1047,322,214,345,25,67,74
450630205081,45, South Carolina,63, Lexington County,76806.0,553,91,128,136,60,61,77
450630205082,45, South Carolina,63, Lexington County,73604.0,362,35,44,179,48,20,36
450630205091,45, South Carolina,63, Lexington County,55238.0,262,76,74,53,25,12,22
450630205092,45, South Carolina,63, Lexington County,93716.0,736,159,62,184,136,77,118
450630205093,45, South Carolina,63, Lexington County,57682.0,307,58,140,75,29,0,5
450630205094,45, South Carolina,63, Lexington County,30542.0,259,172,20,37,0,0,30
450630205101,45, South Carolina,63, Lexington County,61250.0,460,20,205,161,35,0,39
450630205102,45, South Carolina,63, Lexington County,71146.0,571,108,139,181,58,10,75
450630205103,45, South Carolina,63, Lexington County,26179.0,318,223,47,22,0,26,0
450630205104,45, South Carolina,63, Lexington County,57160.0,745,136,269,173,57,0,110
450630205111,45, South Carolina,63, Lexington County,64222.0,493,54,156,140,81,34,28
450630205112,45, South Carolina,63, Lexington County,52736.0,413,52,250,90,0,15,6
450630205113,45, South Carolina,63, Lexington County,31946.0,575,303,113,152,0,0,7
450630205121,45, South Carolina,63, Lexington County,63286.0,993,212,249,134,273,71,54
450630205122,45, South Carolina,63, Lexington County,60708.0,498,123,111,159,79,0,26
450630205131,45, South Carolina,63, Lexington County,37788.0,519,258,78,82,28,57,16
450630205132,45, South Carolina,63, Lexington County,67241.0,560,142,100,299,6,13,0
450630205133,45, South Carolina,63, Lexington County,79030.0,224,17,33,136,0,6,32
450630206011,45, South Carolina,63, Lexington County,35878.0,754,298,295,96,51,0,14
450630206012,45, South Carolina,63, Lexington County,49758.0,386,111,115,83,31,20,26
450630206013,45, South Carolina,63, Lexington County,67898.0,307,81,24,88,65,10,39
450630206014,45, South Carolina,63, Lexington County,40882.0,470,173,124,105,44,0,24
450630206021,45, South Carolina,63, Lexington County,61125.0,479,99,127,170,65,4,14
450630206022,45, South Carolina,63, Lexington County,75833.0,838,157,197,214,88,68,114
450630206023,45, South Carolina,63, Lexington County,56392.0,463,145,116,111,18,5,68
450630206041,45, South Carolina,63, Lexington County,69422.0,461,58,74,211,73,5,40
450630206042,45, South Carolina,63, Lexington County,99286.0,742,47,170,164,86,119,156
450630206043,45, South Carolina,63, Lexington County,53169.0,392,52,233,47,17,4,39
450630206051,45, South Carolina,63, Lexington County,45665.0,647,262,190,85,20,39,51
450630206052,45, South Carolina,63, Lexington County,91071.0,644,98,117,135,140,115,39
450630207031,45, South Carolina,63, Lexington County,48661.0,481,103,185,163,30,0,0
450630207032,45, South Carolina,63, Lexington County,41116.0,635,250,188,84,26,9,78
450630207033,45, South Carolina,63, Lexington County,45652.0,718,299,110,188,66,24,31
450630207051,45, South Carolina,63, Lexington County,41667.0,602,254,182,76,53,0,37
450630207052,45, South Carolina,63, Lexington County,46597.0,1042,419,228,269,81,0,45
450630207061,45, South Carolina,63, Lexington County,61529.0,749,153,153,341,89,13,0
450630207062,45, South Carolina,63, Lexington County,46156.0,291,89,78,70,19,12,23
450630207071,45, South Carolina,63, Lexington County,62852.0,763,130,247,120,148,86,32
450630207072,45, South Carolina,63, Lexington County,57733.0,823,270,195,222,27,0,109
450630207081,45, South Carolina,63, Lexington County,63158.0,394,121,62,142,32,19,18
450630207082,45, South Carolina,63, Lexington County,62656.0,463,114,117,81,59,26,66
450630208011,45, South Carolina,63, Lexington County,60068.0,458,149,79,140,45,23,22
450630208021,45, South Carolina,63, Lexington County,50625.0,790,209,231,173,60,95,22
450630208022,45, South Carolina,63, Lexington County,53642.0,359,117,104,78,9,15,36
450630208031,45, South Carolina,63, Lexington County,54398.0,666,160,225,173,49,5,54
450630208032,45, South Carolina,63, Lexington County,33125.0,556,284,78,119,44,15,16
450630208041,45, South Carolina,63, Lexington County,41117.0,1100,453,249,315,53,19,11
450630208061,45, South Carolina,63, Lexington County,52500.0,1354,389,356,490,67,21,31
450630208071,45, South Carolina,63, Lexington County,45485.0,991,428,208,227,37,40,51
450630209041,45, South Carolina,63, Lexington County,72162.0,512,93,81,175,45,34,84
450630209042,45, South Carolina,63, Lexington County,52917.0,534,130,191,78,78,2,55
450630209051,45, South Carolina,63, Lexington County,26992.0,437,258,83,37,21,11,27
450630209052,45, South Carolina,63, Lexington County,63056.0,1006,236,255,318,146,39,12
450630209061,45, South Carolina,63, Lexington County,52344.0,796,266,178,212,49,32,59
450630209062,45, South Carolina,63, Lexington County,71652.0,739,142,145,225,64,50,113
450630209081,45, South Carolina,63, Lexington County,115321.0,802,188,119,41,87,56,311
450630209082,45, South Carolina,63, Lexington County,67974.0,861,173,252,166,76,29,165
450630209091,45, South Carolina,63, Lexington County,38625.0,984,450,159,174,127,39,35
450630209101,45, South Carolina,63, Lexington County,54972.0,833,198,264,172,115,42,42
450630209111,45, South Carolina,63, Lexington County,53578.0,968,233,317,199,84,20,115
450630209121,45, South Carolina,63, Lexington County,70625.0,1227,351,180,379,81,150,86
450630209131,45, South Carolina,63, Lexington County,96776.0,678,125,39,186,139,38,151
450630210191,45, South Carolina,63, Lexington County,101492.0,847,62,183,160,136,64,242
450630210201,45, South Carolina,63, Lexington County,69534.0,711,136,126,270,30,41,108
450630210202,45, South Carolina,63, Lexington County,82768.0,823,119,149,270,141,66,78
450630210210,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
450630210211,45, South Carolina,63, Lexington County,112778.0,842,48,178,150,80,90,296
450630210231,45, South Carolina,63, Lexington County,92123.0,1130,170,128,364,170,93,205
450630210250,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
450630210251,45, South Carolina,63, Lexington County,114922.0,760,122,65,145,55,73,300
450630210252,45, South Carolina,63, Lexington County,121429.0,1066,148,145,111,132,178,352
450630210281,45, South Carolina,63, Lexington County,99150.0,589,74,111,118,104,76,106
450630210282,45, South Carolina,63, Lexington County,64819.0,1234,274,225,516,44,48,127
450630210291,45, South Carolina,63, Lexington County,57917.0,636,202,136,58,71,103,66
450630210292,45, South Carolina,63, Lexington County,74038.0,608,165,84,175,100,36,48
450630210301,45, South Carolina,63, Lexington County,68750.0,584,74,147,289,20,38,16
450630210302,45, South Carolina,63, Lexington County,92098.0,645,54,0,299,162,17,113
450630210303,45, South Carolina,63, Lexington County,79228.0,823,246,68,151,127,55,176
450630210311,45, South Carolina,63, Lexington County,81875.0,433,94,95,66,62,88,28
450630210312,45, South Carolina,63, Lexington County,108750.0,527,97,60,102,108,28,132
450630210313,45, South Carolina,63, Lexington County,81063.0,827,143,126,240,173,54,91
450630210321,45, South Carolina,63, Lexington County,119881.0,376,0,43,76,71,22,164
450630210322,45, South Carolina,63, Lexington County,115000.0,1048,69,129,187,173,249,241
450630210331,45, South Carolina,63, Lexington County,68901.0,759,90,155,287,83,18,126
450630210332,45, South Carolina,63, Lexington County,78092.0,1142,140,237,454,119,37,155
450630210341,45, South Carolina,63, Lexington County,68929.0,236,54,44,74,17,0,47
450630210342,45, South Carolina,63, Lexington County,93393.0,795,62,126,241,198,78,90
450630210343,45, South Carolina,63, Lexington County,65803.0,748,113,187,367,0,38,43
450630210351,45, South Carolina,63, Lexington County,70347.0,1224,197,354,498,43,37,95
450630210361,45, South Carolina,63, Lexington County,86208.0,326,32,59,124,29,32,50
450630210362,45, South Carolina,63, Lexington County,93702.0,1135,37,333,264,251,118,132
450630210371,45, South Carolina,63, Lexington County,77591.0,1329,259,248,282,171,104,265
450630210381,45, South Carolina,63, Lexington County,99485.0,1498,56,275,425,169,125,448
450630210391,45, South Carolina,63, Lexington County,165250.0,1326,143,82,140,146,103,712
450630210401,45, South Carolina,63, Lexington County,132329.0,2030,103,92,385,284,352,814
450630210411,45, South Carolina,63, Lexington County,83600.0,832,83,201,222,116,93,117
450630210421,45, South Carolina,63, Lexington County,75588.0,1134,269,156,409,171,54,75
450630210431,45, South Carolina,63, Lexington County,73461.0,997,127,163,463,73,113,58
450630210441,45, South Carolina,63, Lexington County,,603,192,117,106,82,65,41
450630210442,45, South Carolina,63, Lexington County,,461,189,43,58,29,76,66
450630210451,45, South Carolina,63, Lexington County,92011.0,1205,53,251,347,113,251,190
450630210461,45, South Carolina,63, Lexington County,109850.0,875,89,120,150,133,99,284
450630210471,45, South Carolina,63, Lexington County,138603.0,1201,63,116,271,70,133,548
450630210481,45, South Carolina,63, Lexington County,88456.0,913,167,103,304,99,124,116
450630210491,45, South Carolina,63, Lexington County,82639.0,973,208,155,174,97,57,282
450630210501,45, South Carolina,63, Lexington County,115096.0,829,136,175,70,69,80,299
450630210511,45, South Carolina,63, Lexington County,61146.0,813,201,178,260,83,52,39
450630210521,45, South Carolina,63, Lexington County,36719.0,827,408,146,216,31,12,14
450630210522,45, South Carolina,63, Lexington County,66833.0,536,215,30,189,25,5,72
450630211061,45, South Carolina,63, Lexington County,54463.0,330,15,200,57,16,33,9
450630211062,45, South Carolina,63, Lexington County,74018.0,341,17,131,63,82,0,48
450630211063,45, South Carolina,63, Lexington County,116413.0,320,29,32,46,112,22,79
450630211064,45, South Carolina,63, Lexington County,76379.0,433,34,33,303,13,11,39
450630211091,45, South Carolina,63, Lexington County,66304.0,1015,368,87,288,123,118,31
450630211092,45, South Carolina,63, Lexington County,99286.0,410,15,76,116,60,15,128
450630211101,45, South Carolina,63, Lexington County,107898.0,474,26,71,124,70,75,108
450630211102,45, South Carolina,63, Lexington County,92500.0,590,39,132,142,103,94,80
450630211111,45, South Carolina,63, Lexington County,78900.0,442,22,79,233,43,19,46
450630211112,45, South Carolina,63, Lexington County,,278,32,114,112,20,0,0
450630211113,45, South Carolina,63, Lexington County,,171,25,34,39,12,42,19
450630211121,45, South Carolina,63, Lexington County,77446.0,477,102,57,171,55,13,79
450630211122,45, South Carolina,63, Lexington County,54886.0,726,213,151,142,68,23,129
450630211131,45, South Carolina,63, Lexington County,79063.0,480,164,42,55,32,30,157
450630211132,45, South Carolina,63, Lexington County,65096.0,854,135,236,289,90,51,53
450630211140,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
450630211141,45, South Carolina,63, Lexington County,84583.0,833,65,280,103,101,56,228
450630211142,45, South Carolina,63, Lexington County,101121.0,788,83,97,201,105,95,207
450630211150,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
450630211151,45, South Carolina,63, Lexington County,85260.0,725,93,90,215,114,27,186
450630211152,45, South Carolina,63, Lexington County,99000.0,438,68,110,51,41,32,136
450630211161,45, South Carolina,63, Lexington County,65658.0,336,40,123,48,0,21,104
450630211162,45, South Carolina,63, Lexington County,104821.0,517,48,101,103,43,52,170
450630211163,45, South Carolina,63, Lexington County,68125.0,326,78,62,48,75,32,31
450630212041,45, South Carolina,63, Lexington County,77344.0,823,137,191,197,115,55,128
450630212042,45, South Carolina,63, Lexington County,84744.0,837,208,93,236,92,103,105
450630212050,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
450630212051,45, South Carolina,63, Lexington County,152639.0,575,59,79,61,6,82,288
450630212052,45, South Carolina,63, Lexington County,110909.0,746,48,56,236,91,38,277
450630212060,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
450630212061,45, South Carolina,63, Lexington County,103859.0,908,103,105,173,141,117,269
450630212062,45, South Carolina,63, Lexington County,57984.0,352,162,39,72,48,14,17
450630212070,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
450630212071,45, South Carolina,63, Lexington County,160375.0,1054,118,54,46,72,128,636
450630212080,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
450630212081,45, South Carolina,63, Lexington County,72263.0,971,144,206,235,87,104,195
450630212082,45, South Carolina,63, Lexington County,142821.0,747,45,145,80,75,74,328
450630213030,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
450630213031,45, South Carolina,63, Lexington County,93900.0,522,137,38,122,61,65,99
450630213032,45, South Carolina,63, Lexington County,95625.0,632,97,83,148,81,96,127
450630213033,45, South Carolina,63, Lexington County,147446.0,703,32,63,100,101,82,325
450630213051,45, South Carolina,63, Lexington County,52500.0,1118,284,340,240,80,82,92
450630213061,45, South Carolina,63, Lexington County,86691.0,983,169,85,345,39,108,237
450630213062,45, South Carolina,63, Lexington County,40179.0,441,83,185,87,39,9,38
450630213071,45, South Carolina,63, Lexington County,56302.0,671,190,164,186,52,37,42
450630213091,45, South Carolina,63, Lexington County,86450.0,807,100,196,273,71,27,140
450630213101,45, South Carolina,63, Lexington County,114250.0,904,108,95,184,120,93,304
450630213111,45, South Carolina,63, Lexington County,58707.0,1208,187,432,405,33,91,60
450630213121,45, South Carolina,63, Lexington County,60000.0,588,167,127,173,81,40,0
450630214021,45, South Carolina,63, Lexington County,48281.0,550,204,109,130,46,22,39
450630214022,45, South Carolina,63, Lexington County,48784.0,328,121,79,77,0,33,18
450630214023,45, South Carolina,63, Lexington County,58472.0,275,98,45,76,0,25,31
450630214024,45, South Carolina,63, Lexington County,51406.0,268,57,97,30,21,60,3
450630214031,45, South Carolina,63, Lexington County,42208.0,555,203,120,141,53,38,0
450630214032,45, South Carolina,63, Lexington County,56339.0,323,53,115,97,52,0,6
450630214041,45, South Carolina,63, Lexington County,44063.0,688,291,120,117,40,37,83
450630214042,45, South Carolina,63, Lexington County,59531.0,642,230,94,176,45,1,96
450639801001,45, South Carolina,63, Lexington County,,0,0,0,0,0,0,0
